LOD
3.2312
3.3356
3.3666
3.3173
3.2052
3.0652
2.9373
2.8533
2.8287
2.862
2.9377
3.0329
3.1221
3.1831
3.2037
3.1831
3.13
3.0564
2.9756
2.9018
2.8476
2.8237
2.8385
2.8967
2.9981
3.1386
3.3068
3.4809
3.6292
3.7182
3.7249
3.6493
3.519
3.378
3.2677
3.2124
3.2144
3.2586
3.3222
3.3825
3.421
3.4255
3.3914
3.3218
3.2266
3.1202
3.0173
2.9314
2.8745
2.8548
2.8776
2.9435
3.0489
3.1866
3.3417
3.4913
3.6059
3.655
3.6221
3.5155
3.3701
3.2327
3.141
3.1101
3.1288
3.172
3.2116
3.228
3.2115
3.1597
3.0757
2.9669
2.8442
2.7213
2.6117
2.5264
2.4734
2.4573
2.4792
2.5369
2.6241
2.7299
2.8386
2.9291
2.9774
2.9631
2.8818
2.7511
2.6069
2.4912
2.4325
2.4343
2.4749
2.522
2.5481
2.5384
2.4905
2.4107
2.3083
2.1931
2.0765
1.9718
1.8897
1.8384
1.8225
1.8427
1.8967
1.9788
2.0795
2.1837
2.274
2.332
2.3419
2.2964
2.2034
2.087
1.9825
1.9227
1.924
1.9768
2.0504
2.1088
2.1253
2.0929
2.0202
1.9211
1.8087
1.6949
1.5918
1.5118
1.4661
1.4613
1.4986
1.5754
1.6849
1.8158
1.9523
2.075
2.1639
2.2053
2.1955
2.1419
2.0626
1.984
1.9348
1.9359
1.9903
2.08
2.1723
2.2323
2.2392
2.1925
2.1058
1.9968
1.8822
1.7753
1.6887
1.6342
1.6207
1.6508
1.7219
1.828
1.9595
2.1017
2.2348
2.3365
2.3882
2.3837
2.3314
2.2529
2.1765
2.1298
2.1333
2.1942
2.3033
2.4353
2.5571
2.6394
2.6673
2.6422
2.5791
2.4984
2.418
2.3521
2.3115
2.3048
2.3383
2.4132
2.5258
2.6682
2.8284
2.9881
3.1227
3.2074
3.2254
3.1773
3.0829
2.9749
2.8872
2.8439
2.8549
2.9148
3.0046
3.0974
3.1657
3.1892
3.1608
3.0874
2.9857
2.8753
2.7735
2.6939
2.6487
2.6447
2.6851
2.7688
2.8899
3.0397
3.2057
3.3664
3.4933
3.5615
3.5579
3.4897
3.3848
3.2822
3.2161
3.203
3.2401
3.3094
3.3857
3.4456
3.4715
3.4538
3.3924
3.2961
3.1806
3.0638
2.961
2.8838
2.8401
2.8343
2.8678
2.9373
3.0353
3.1513
3.2718
3.379
3.45
3.4648
3.4154
3.3154
3.1978
3.1021
3.0573
3.0693
3.1216
3.1855
3.2333
3.2482
3.2243
3.1634
3.0736
2.9663
2.8554
2.7556
2.6789
2.634
2.6266
2.6583
2.7264
2.8249
2.9445
3.0734
3.1976
3.3013
3.3664
3.3798
3.3414
3.2709
3.2038
3.1752
3.2018
3.2754
3.3686
3.4469
3.4849
3.4736
3.4184
3.3318
3.2274
3.1183
3.0171
2.9357
2.8833
2.8654
2.8834
2.9342
3.0125
3.1092
3.2129
3.3103
3.388
3.4342
3.4396
3.4021
3.3308
3.2488
3.1873
3.1726
3.2121
3.2892
3.3698
3.4175
3.4101
3.3466
3.2419
3.1156
2.9865
2.8683
2.7728
2.7096
2.6852
2.7018
2.7566
2.8441
2.9553
3.0781
3.1981
3.2997
3.3703
3.4032
3.3994
3.3679
3.325
3.2948
3.3029
3.3642
3.4743
3.6067
3.7223
3.7865
3.782
3.714
3.603
3.4739
3.3481
3.2402
3.1608
3.1183
3.1165
3.1551
3.2291
3.3292
3.443
3.5549
3.6476
3.7035
3.7113
3.6722
3.5985
3.5116
3.4368
3.3983
3.4125
3.4815
3.5908
3.7094
3.7996
3.8318
3.7951
3.6997
3.5683
3.4262
3.2937
3.1848
3.1091
3.0722
3.0786
3.1274
3.2111
3.3191
3.4384
3.552
3.6391
3.6804
3.6666
3.6029
3.51
3.4175
3.3531
3.3354
3.3692
3.4459
3.544
3.6336
3.6851
3.6782
3.6094
3.4926
3.3517
3.2104
3.0868
2.9932
2.937
2.9235
2.9537
3.0222
3.1175
3.2269
3.3367
3.4308
3.4902
3.4984
3.449
3.3537
3.2417
3.1475
3.0981
3.1034
3.1544
3.2299
3.3043
3.3536
3.3609
3.3195
3.2344
3.1211
3.0002
2.8911
2.8092
2.7614
2.7506
2.778
2.8406
2.9309
3.0379
3.1499
3.2543
3.3369
3.3816
3.3757
3.3183
3.2256
3.129
3.0621
3.0451
3.0761
3.133
3.1858
3.209
3.1881
3.1207
3.011
2.8695
2.7122
2.5565
2.4174
2.3054
2.2257
2.1827
2.177
2.2031
2.2517
2.3115
2.3711
2.4192
2.4446
2.4367
2.3894
2.3084
2.2146
2.1397
2.1125
2.1433
2.2174
2.3013
2.3586
2.3651
2.3153
2.2192
2.0943
1.9591
1.83
1.7207
1.6418
1.5996
1.5957
1.628
1.69
1.7724
1.8642
1.9525
2.0257
2.0735
2.0897
2.0718
2.0221
1.9537
1.8903
1.8602
1.8839
1.9605
2.0655
2.1592
2.2039
2.1811
2.0964
1.972
1.8335
1.7029
1.5955
1.5214
1.4867
1.4936
1.5403
1.6206
1.7254
1.8445
1.9654
2.0749
2.1613
2.2169
2.2403
2.2353
2.2134
2.193
2.1976
2.2485
2.3548
2.5043
2.6636
2.7897
2.8479
2.8252
2.7339
2.601
2.4564
2.3236
2.2175
2.1466
2.115
2.1218
2.1626
2.2297
2.3122
2.3978
2.4746
2.5314
2.558
2.5489
2.5086
2.4502
2.3923
2.3575
2.3666
2.4316
2.5495
2.7
2.8473
2.9514
2.9845
2.942
2.8421
2.7158
2.5943
2.499
2.441
2.4254
2.4533
2.5213
2.621
2.7412
2.8699
2.9936
3.0983
3.1699
3.1978
3.1796
3.1253
3.0561
2.999
2.977
3.0041
3.0808
3.1937
3.3161
3.4143
3.4592
3.4345
3.3431
3.2048
3.0477
2.8989
2.7784
2.6976
2.6593
2.6622
2.7019
2.772
2.8622
2.9596
3.0522
3.1257
3.166
3.1642
3.1215
3.0523
2.9831
2.9432
2.9526
3.0148
3.1161
3.2323
3.335
3.3992
3.4084
3.359
3.2615
3.1365
3.0091
2.901
2.8256
2.7889
2.7911
2.8285
2.8943
2.9782
3.0681
3.1522
3.2199
3.2614
3.2674
3.2336
3.1663
3.0844
3.017
2.9921
3.0217
3.0969
3.1912
3.2721
3.3135
3.3018
3.2372
3.13
2.9978
2.8613
2.74
2.6473
2.5909
2.5721
2.5884
2.6342
2.7024
2.7839
2.867
2.9416
2.9995
3.0344
3.0416
3.0207
2.9814
2.9453
2.941
2.9883
3.0871
3.2148
3.3343
3.4086
3.4172
3.3593
3.251
3.1151
2.974
2.8474
2.7494
2.6879
2.6651
2.6781
2.7212
2.7864
2.8639
2.9425
3.0107
3.0596
3.0836
3.0814
3.0541
3.0082
2.9579
2.9264
2.9381
3.0067
3.1231
3.254
3.3544
3.3869
3.3368
3.2154
3.0519
2.8786
2.7207
2.595
2.5099
2.4676
2.4662
2.4995
2.5587
2.6339
2.714
2.7874
2.8431
2.8731
2.875
2.8516
2.8118
2.7689
2.7405
2.7482
2.8101
2.9296
3.0877
3.2439
3.3512
3.3762
3.3125
3.1802
3.015
2.8527
2.7191
2.6277
2.5823
2.5819
2.6215
2.6933
2.7869
2.89
2.9909
3.0778
3.1403
3.1692
3.162
3.1263
3.0778
3.0367
3.0235
3.0563
3.1445
3.2808
3.4382
3.575
3.6483
3.6312
3.5261
3.3615
3.1751
3.0024
2.8664
2.7773
2.7364
2.7404
2.783
2.8539
2.9407
3.0308
3.1123
3.1743
3.2067
3.2041
3.1698
3.1164
3.064
3.0354
3.0486
3.1123
3.2229
3.3628
3.5016
3.6027
3.6346
3.5823
3.4544
3.2804
3.0986
2.9397
2.8217
2.7506
2.7248
2.7383
2.7822
2.8447
2.9127
2.9745
3.0199
3.0398
3.0282
2.983
2.9106
2.8287
2.7619
2.7332
2.7555
2.8271
2.9307
3.0386
3.1211
3.1516
3.1133
3.0062
2.847
2.6643
2.4881
2.3412
2.235
2.1725
2.1509
2.1628
2.1983
2.2469
2.2968
2.3373
2.3607
2.362
2.338
2.2894
2.2248
2.1634
2.132
2.1519
2.228
2.3447
2.4711
2.5727
2.6226
2.609
2.5348
2.4145
2.2707
2.1294
2.0124
1.9337
1.8974
1.9007
1.9364
1.9954
2.0663
2.1365
2.1941
2.2306
2.2417
2.2263
2.1852
2.1238
2.0555
2.0028
1.9908
2.0351
2.1296
2.2451
2.3401
2.379
2.3452
2.2423
2.0909
1.9187
1.7523
1.6132
1.5153
1.4637
1.456
1.485
1.5416
1.6152
1.695
1.77
1.83
1.8692
1.8863
1.8838
1.8675
1.8474
1.8379
1.8603
1.9359
2.0705
2.2473
2.4276
2.562
2.6115
2.5651
2.4411
2.2741
2.1006
1.9502
1.8416
1.7805
1.7647
1.7869
1.8365
1.9025
1.9731
2.0375
2.0856
2.1091
2.1059
2.0803
2.0405
1.9975
1.9662
1.9641
2.0113
2.121
2.2896
2.4909
2.677
2.7977
2.8206
2.7438
2.5961
2.421
2.2589
2.1372
2.0668
2.0462
2.0676
2.1202
2.1915
2.2703
2.3458
2.4079
2.4489
2.4632
2.4499
2.4156
2.3734
2.3391
2.3308
2.3645
2.4532
2.6005
2.7938
3.0
3.1727
3.2675
3.2613
3.1622
3.0054
2.836
2.6916
2.5938
2.5481
2.5495
2.5875
2.6495
2.7217
2.7906
2.8443
2.8729
2.8713
2.8374
2.7727
2.6858
2.5927
2.5146
2.4715
2.4791
2.5438
2.658
2.8001
2.9361
3.0267
3.0395
2.9638
2.8153
2.6308
2.4518
2.3106
2.2226
2.1883
2.1998
2.2452
2.3118
2.3861
2.4551
2.509
2.5403
2.5441
2.5195
2.4701
2.4071
2.3498
2.3218
2.3419
2.4183
2.5441
2.699
2.853
2.9732
3.0325
3.0158
2.9266
2.7869
2.6309
2.4925
2.3949
2.3466
2.3432
2.3748
2.4299
2.4959
2.56
2.6101
2.6381
2.6395
2.6135
2.5624
2.4929
2.4179
2.3584
2.3374
2.3707
2.4576
2.5794
2.7046
2.7996
2.8398
2.8158
2.7328
2.6083
2.4684
2.3421
2.2525
2.2106
2.2154
2.2576
2.3246
2.4042
2.4836
2.5516
2.5988
2.6204
2.6173
2.5926
2.5513
2.5026
2.4619
2.4503
2.4882
2.5829
2.7203
2.8658
2.9755
3.0145
2.9693
2.8492
2.6796
2.4926
2.3185
2.1805
2.0915
2.0524
2.0561
2.0903
2.1414
2.1974
2.2469
2.2809
2.2934
2.2834
2.255
2.216
2.1766
2.1494
2.1514
2.2039
2.3241
2.5074
2.7237
2.9257
3.0635
3.1034
3.0412
2.9011
2.7231
2.5479
2.4044
2.3073
2.2604
2.2575
2.2868
2.3343
2.3868
2.4334
2.4642
2.4712
2.4501
2.4025
2.3367
2.2657
2.2033
2.1652
2.1703
2.2364
2.3726
2.5685
2.7904
2.9856
3.1018
3.1108
3.0185
2.8605
2.6855
2.5361
2.4373
2.3965
2.4074
2.4566
2.5292
2.6095
2.6834
2.7396
2.7698
2.7693
2.7362
2.6754
2.5979
2.5183
2.4542
2.4232
2.4401
2.5164
2.6537
2.8349
3.0217
3.1637
3.2162
3.1599
3.0107
2.8119
2.6154
2.4616
2.3698
2.3389
2.3561
2.406
2.4727
2.5417
2.6001
2.6376
2.6474
2.6273
2.5795
2.5105
2.4327
2.3633
2.3209
2.3215
2.3753
2.4829
2.6335
2.8018
2.9492
3.0338
3.0253
2.9186
2.7383
2.5295
2.3399
2.2016
2.1246
2.1018
2.1179
2.1559
2.2004
2.238
2.2579
2.2529
2.2206
2.1628
2.0849
1.9961
1.9107
1.8479
1.8264
1.8589
1.9465
2.0772
2.2282
2.3692
2.4681
2.4977
2.4454
2.3207
2.1528
1.9819
1.8446
1.7614
1.7341
1.7498
1.791
1.8415
1.887
1.9162
1.9204
1.8958
1.8448
1.7731
1.6887
1.6024
1.5299
1.4905
1.5022
1.5736
1.6952
1.8419
1.9794
2.0751
2.1048
2.06
1.9497
1.797
1.634
1.4941
1.4027
1.3683
1.3831
1.431
1.4952
1.5607
1.6153
1.6496
1.6582
1.6408
1.6006
1.5448
1.4835
1.4295
1.3988
1.4097
1.4755
1.597
1.7564
1.9169
2.0349
2.0783
2.0372
1.9239
1.7676
1.6034
1.4637
1.3722
1.3386
1.3586
1.4181
1.4984
1.5823
1.6566
1.711
1.7394
1.7401
1.7162
1.6772
1.6349
1.6011
1.5891
1.615
1.6951
1.8389
2.0378
2.2596
2.4552
2.5759
2.5933
2.5113
2.3616
2.1897
2.0384
1.9358
1.8934
1.9076
1.9643
2.0452
2.1318
2.2082
2.2632
2.2898
2.2852
2.2511
2.1948
2.1293
2.0693
2.0289
2.0227
2.0662
2.1721
2.3439
2.5654
2.7968
2.9828
3.0748
3.0524
2.9316
2.7456
2.5328
2.3463
2.2263
2.1799
2.1946
2.2486
2.3195
2.39
2.4464
2.4799
2.4853
2.4618
2.4138
2.3501
2.2842
2.2323
2.2089
2.2261
2.2954
2.4198
2.6002
2.8197
3.0362
3.1937
3.2395
3.1625
2.9935
2.785
2.5937
2.4591
2.3941
2.3899
2.4261
2.4812
2.5366
2.5778
2.5948
2.582
2.5383
2.4671
2.377
2.2802
2.192
2.1295
2.1086
2.14
2.2285
2.3709
2.553
2.7468
2.9105
3.0017
2.9929
2.8849
2.712
2.526
2.3759
2.2905
2.2717
2.3029
2.3603
2.4224
2.4733
2.5022
2.5025
2.4731
2.4174
2.3421
2.2561
2.1728
2.1076
2.0765
2.0923
2.162
2.2813
2.4356
2.6014
2.7484
2.8442
2.8631
2.7964
2.66
2.4916
2.337
2.2332
2.1956
2.216
2.2726
2.3408
2.4013
2.4419
2.4555
2.4396
2.3956
2.33
2.2527
2.1752
2.1112
2.0759
2.0852
2.1496
2.2686
2.4267
2.5959
2.7425
2.8352
2.8548
2.7972
2.6753
2.5174
2.3605
2.2404
2.1784
2.1752
2.214
2.2699
2.3197
2.3487
2.3502
2.3207
2.2614
2.1786
2.0828
1.9872
1.9055
1.8512
1.8387
1.8818
1.9872
2.1457
2.3293
2.4962
2.6063
2.6331
2.573
2.4452
2.2847
2.1304
2.0161
1.9635
1.9777
2.0469
2.1484
2.2569
2.3519
2.4212
2.4592
2.4655
2.4448
2.4063
2.3628
2.329
2.3184
2.3423
2.4114
2.5361
2.7186
2.9413
3.1653
3.3407
3.4234
3.3931
3.2622
3.0696
2.8649
2.6914
2.5763
2.5271
2.5346
2.5782
2.6344
2.6821
2.7056
2.6966
2.653
2.5777
2.4788
2.3693
2.2651
2.1832
2.1379
2.1411
2.2029
2.3303
2.5195
2.7471
2.9688
3.1299
3.1867
3.1282
2.9807
2.7962
2.6315
2.5269
2.4971
2.5346
2.6172
2.719
2.8171
2.8934
2.9361
2.9393
2.9016
2.8276
2.728
2.6175
2.514
2.4349
2.3937
2.401
2.4627
2.5795
2.7415
2.9208
3.0725
3.147
3.1103
2.9626
2.7424
2.5091
2.3198
2.2076
2.1755
2.2047
2.267
2.3366
2.3944
2.4284
2.4329
2.4061
2.3503
2.2732
2.1868
2.1054
2.0454
2.0214
2.0428
2.1141
2.2345
2.3961
2.5816
2.7599
2.89
2.9325
2.8668
2.7061
2.4954
2.2936
2.1485
2.0807
2.0805
2.1197
2.167
2.1985
2.2007
2.1678
2.0995
1.9998
1.8762
1.7403
1.607
1.4918
1.4101
1.3743
1.3908
1.4584
1.5669
1.6979
1.8272
1.9254
1.9619
1.9158
1.7866
1.5991
1.3997
1.2393
1.1523
1.1434
1.1909
1.261
1.3222
1.3551
1.3515
1.3119
1.2413
1.1486
1.046
0.9474
0.8673
0.8201
0.819
0.8738
0.9866
1.1482
1.338
1.5267
1.6823
1.7786
1.8002
1.7468
1.6368
1.5054
1.3946
1.3403
1.3579
1.4373
1.5491
1.6585
1.7382
1.7739
1.7632
1.7113
1.6277
1.5251
1.4183
1.3229
1.2531
1.2209
1.2366
1.3073
1.4318
1.5938
1.7619
1.8978
1.9673
1.9521
1.8561
1.703
1.53
1.3774
1.2785
1.2518
1.2953
1.3877
1.497
1.5917
1.65
1.6634
1.6343
1.5721
1.4897
1.4026
1.3284
1.2825
1.2772
1.3222
1.4242
1.5857
1.7989
2.0396
2.2675
2.4363
2.5104
2.4807
2.3689
2.2183
2.0782
1.9884
1.9692
2.0194
2.1202
2.2428
2.3559
2.4345
2.4643
2.4426
2.3752
2.2744
2.1568
2.0406
1.9453
1.8876
1.8775
1.9214
2.0232
2.1819
2.3853
2.6041
2.7934
2.9041
2.904
2.7955
2.6161
2.4233
2.2724
2.1963
2.2002
2.2664
2.3653
2.4652
2.5411
2.5767
2.5651
2.5083
2.4142
2.2953
2.1685
2.0525
1.9656
1.9218
1.9286
1.989
2.1024
2.2632
2.4553
2.6473
2.7935
2.8498
2.7937
2.6384
2.4323
2.2386
2.1081
2.0626
2.0914
2.1632
2.242
2.3002
2.3226
2.3046
2.2469
2.156
2.0422
1.9195
1.8042
1.7136
1.6635
1.6643
1.7199
1.8279
1.9811
2.1676
2.3669
2.5477
2.6712
2.7048
2.6384
2.4945
2.3265
2.1942
2.138
2.1644
2.2482
2.3487
2.4292
2.4674
2.4571
2.4022
2.312
2.198
2.0724
1.95
1.8466
1.7776
1.7548
1.7852
1.8679
1.9931
2.146
2.307
2.4529
2.5572
2.5936
2.5473
2.425
2.2605
2.106
2.0104
1.999
2.0627
2.1646
2.2602
2.3151
2.3145
2.2607
2.1648
2.0412
1.905
1.7712
1.6548
1.5699
1.5285
1.5397
1.6069
1.7242
1.876
2.0379
2.1826
2.2844
2.3238
2.2927
2.1981
2.0646
1.9327
1.847
1.8398
1.9165
2.0524
2.2043
2.3285
2.3965
2.4012
2.3511
2.2631
2.1552
2.0451
1.9505
1.8869
1.867
1.8994
1.9877
2.1285
2.3091
2.505
2.6834
2.8095
2.8566
2.8148
2.6957
2.5307
2.361
2.228
2.1632
2.1807
2.2688
2.3933
2.511
2.5847
2.5947
2.5409
2.4373
2.3035
2.1616
2.0326
1.935
1.8834
1.8862
1.9467
2.0642
2.233
2.4376
2.6494
2.8285
2.9358
2.9472
2.8659
2.7226
2.5635
2.4362
2.3759
2.3962
2.4877
2.6227
2.7635
2.8727
2.9239
2.9076
2.83
2.7075
2.5611
2.4125
2.283
2.1916
2.1517
2.169
2.2438
2.3729
2.5471
2.7479
2.9422
3.0872
3.1428
3.0906
2.9455
2.7536
2.5738
2.456
2.4229
2.4676
2.5621
2.6692
2.7536
2.7896
2.7641
2.6779
2.5412
2.3723
2.1926
2.0233
1.8845
1.7935
1.7605
1.7867
1.869
1.9997
2.1666
2.3489
2.5139
2.6209
2.6356
2.55
2.392
2.2164
2.0839
2.0358
2.0779
2.1839
2.3105
2.4165
2.4739
2.4714
2.4107
2.3011
2.1576
1.9977
1.8403
1.7049
1.6087
1.5633
1.5731
1.6346
1.7382
1.8708
2.0165
2.1541
2.2541
2.2844
2.2317
2.1078
1.9373
1.7634
1.6437
1.6167
1.6763
1.7802
1.8771
1.928
1.916
1.8438
1.7257
1.5789
1.4206
1.2676
1.1363
1.0419
0.9966
1.0069
1.0717
1.1814
1.3204
1.4699
1.6101
1.7196
1.7759
1.7606
1.6687
1.5193
1.3573
1.2389
1.2083
1.2756
1.4112
1.5614
1.6723
1.7107
1.6706
1.567
1.4244
1.2662
1.1129
0.9819
0.8876
0.8415
0.8502
0.9158
1.0333
1.1881
1.3598
1.5241
1.6567
1.7378
1.7559
1.7094
1.6122
1.4965
1.4078
1.3905
1.4687
1.6326
1.8386
2.0298
2.1563
2.1943
2.1491
2.0446
1.9112
1.7758
1.6601
1.5808
1.5496
1.5733
1.6532
1.7851
1.9577
2.1523
2.3423
2.4967
2.5881
2.6014
2.5383
2.4166
2.2691
2.1365
2.057
2.057
2.1373
2.2792
2.4432
2.5749
2.6327
2.6039
2.5002
2.3486
2.1819
2.0274
1.9064
1.834
1.8174
1.8588
1.9544
2.0948
2.2659
2.4459
2.6055
2.711
2.7356
2.6711
2.5329
2.3593
2.1985
2.0946
2.075
2.1434
2.2795
2.4438
2.5896
2.6749
2.6761
2.5925
2.4429
2.2568
2.0675
1.904
1.7863
1.7273
1.7322
1.7978
1.915
2.0711
2.2498
2.4289
2.578
2.6631
2.659
2.5648
2.4102
2.2472
2.1316
2.1021
2.1674
2.3073
2.4834
2.6501
2.7686
2.8154
2.7843
2.6856
2.5416
2.38
2.2272
2.1052
2.0312
2.0145
2.056
2.1492
2.2816
2.4386
2.6035
2.755
2.8648
2.9026
2.8495
2.7133
2.5347
2.3745
2.2891
2.3058
2.4138
2.5707
2.7237
2.8304
2.867
2.8312
2.7341
2.5958
2.4397
2.2885
2.1633
2.0808
2.0503
2.0739
2.1478
2.2626
2.4037
2.5542
2.697
2.8123
2.8765
2.8677
2.7784
2.6283
2.4658
2.3521
2.3342
2.4222
2.5833
2.7593
2.8923
2.9466
2.9167
2.8191
2.6808
2.53
2.3904
2.2806
2.2144
2.2017
2.2477
2.3498
2.4983
2.6769
2.8653
3.0428
3.1905
3.2912
3.3294
3.2964
3.1981
3.065
2.9494
2.906
2.9659
3.1189
3.3147
3.4854
3.574
3.5555
3.4396
3.2581
3.0479
2.8403
2.6586
2.5185
2.4312
2.4031
2.4352
2.5205
2.6444
2.7873
2.9259
3.038
3.1062
3.1201
3.0771
2.9842
2.8641
2.7557
2.7058
2.7493
2.8937
3.1096
3.3346
3.4993
3.555
3.4915
3.3331
3.1223
2.9026
2.7075
2.559
2.4686
2.4409
2.4749
2.5639
2.6953
2.8507
3.0062
3.1364
3.2173
3.2322
3.1773
3.0645
2.9199
2.7804
2.6878
2.679
2.7718
2.9544
3.183
3.3933
3.5242
3.5406
3.4436
3.2644
3.0476
2.8363
2.661
2.5396
2.4804
2.4833
2.5427
2.6468
2.7802
2.9244
3.0558
3.148
3.1769
3.1286
3.0068
2.8363
2.6588
2.5198
2.4561
2.4864
2.6036
2.776
2.9534
3.0807
3.1176
3.049
2.8883
2.6713
2.4407
2.2348
2.0802
1.9913
1.9719
2.0175
2.117
2.2555
2.4139
2.5701
2.7008
2.7811
2.7885
2.713
2.5681
2.393
2.2404
2.158
2.1718
2.2767
2.4409
2.6166
2.7549
2.8187
2.7901
2.6738
2.4924
2.2809
2.0764
1.909
1.7978
1.7525
1.7725
1.8488
1.9651
2.1024
2.2425
2.3671
2.457
2.491
2.4516
2.3364
2.1692
1.999
1.8834
1.8654
1.9529
2.115
2.2965
2.4386
2.4989
2.461
2.3326
2.1374
1.9062
1.6731
1.4677
1.3111
1.2151
1.1837
1.2111
1.2846
1.387
1.4976
1.5959
1.6646
1.6889
1.6549
1.5538
1.3956
1.2163
1.0705
1.0134
1.0754
1.2431
1.4644
1.6708
1.8047
1.8376
1.772
1.636
1.4691
1.3025
1.1592
1.0562
1.0061
1.015
1.0801
1.1915
1.3317
1.4799
1.6175
1.7284
1.799
1.8178
1.779
1.6856
1.5559
1.4293
1.3592
1.3916
1.5391
1.7679
2.0091
2.1874
2.2505
2.1865
2.0231
1.8094
1.594
1.4115
1.2811
1.2117
1.2052
1.2576
1.3596
1.4951
1.6439
1.7845
1.8965
1.9632
1.9736
1.9256
1.8263
1.6927
1.5556
1.4575
1.4436
1.5427
1.7462
2.0036
2.2405
2.3873
2.4015
2.2871
2.0848
1.8499
1.635
1.4724
1.3758
1.3463
1.379
1.4662
1.594
1.7432
1.8929
2.0212
2.1074
2.1373
2.1073
2.026
1.9133
1.799
1.7195
1.7106
1.7987
1.9893
2.2533
2.5298
2.7449
2.8371
2.7822
2.602
2.3506
2.0897
1.8674
1.7118
1.6317
1.6225
1.6748
1.7755
1.9054
2.0454
2.1768
2.2796
2.3347
2.3303
2.2677
2.1631
